File path; File name; Scanner type; Date and time; Duration; Scan mode; Type; Frequency; Code; Favorite name; System name; Department name; Channel name; Site; TGID; UID; UID Name; Latitude; Longitude
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-23-38.wav;2020-06-22_23-23-38.wav;BCDx36HP;6/22/2020 11:23:39 PM;00:00:01;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Train Operations;K Line (Oakland);Simulcast;02-024;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-23-10.wav;2020-06-22_23-23-10.wav;BCDx36HP;6/22/2020 11:23:17 PM;00:00:06;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-53-14.wav;2020-06-20_22-53-14.wav;BCDx36HP;6/20/2020 10:53:16 PM;00:00:02;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16104;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-29-27.wav;2020-06-21_17-29-27.wav;BCDx36HP;6/21/2020 5:29:31 PM;00:00:03;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-00-52.wav;2020-06-21_00-00-52.wav;BCDx36HP;6/21/2020 12:00:57 AM;00:00:05;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Daly City Yard;Simulcast;02-062;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-27-36.wav;2020-06-21_17-27-36.wav;BCDx36HP;6/21/2020 5:27:38 PM;00:00:02;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472119;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-32-57.wav;2020-06-21_18-32-57.wav;BCDx36HP;6/21/2020 6:32:59 PM;00:00:02;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-45-01.wav;2020-06-21_16-45-01.wav;BCDx36HP;6/21/2020 4:45:02 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-21-17.wav;2020-06-21_18-21-17.wav;BCDx36HP;6/21/2020 6:21:21 PM;00:00:03;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-28-33.wav;2020-06-21_18-28-33.wav;BCDx36HP;6/21/2020 6:28:40 PM;00:00:06;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468170;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-43-03.wav;2020-06-21_17-43-03.wav;BCDx36HP;6/21/2020 5:43:04 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-15-39.wav;2020-06-22_23-15-39.wav;BCDx36HP;6/22/2020 11:15:41 PM;00:00:01;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-30-06.wav;2020-06-21_17-30-06.wav;BCDx36HP;6/21/2020 5:30:07 PM;00:00:00;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466388;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-07-13.wav;2020-06-21_18-07-13.wav;BCDx36HP;6/21/2020 6:07:16 PM;00:00:02;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466142;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-04-22.wav;2020-06-21_00-04-22.wav;BCDx36HP;6/21/2020 12:04:23 AM;00:00:00;Normal scan mode;P25Standard;770.0187;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Richmond;Police Dispatch;ALCO Northwest Simulcast;7505;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-49-01.wav;2020-06-21_16-49-01.wav;BCDx36HP;6/21/2020 4:49:03 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466157;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-54-44.wav;2020-06-21_16-54-44.wav;BCDx36HP;6/21/2020 4:54:48 PM;00:00:03;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466492;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-17-14.wav;2020-06-22_23-17-14.wav;BCDx36HP;6/22/2020 11:17:26 PM;00:00:11;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;7975;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-20-43.wav;2020-06-21_18-20-43.wav;BCDx36HP;6/21/2020 6:20:44 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-21-29.wav;2020-06-22_23-21-29.wav;BCDx36HP;6/22/2020 11:21:30 PM;00:00:01;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Richmond Shop;Simulcast;03-021;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-59-10.wav;2020-06-21_16-59-10.wav;BCDx36HP;6/21/2020 4:59:14 PM;00:00:04;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468258;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-44-55.wav;2020-06-21_16-44-55.wav;BCDx36HP;6/21/2020 4:44:57 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-23-31.wav;2020-06-21_16-23-31.wav;BCDx36HP;6/21/2020 4:23:33 PM;00:00:01;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472008;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_00-33-55.wav;2020-06-22_00-33-55.wav;BCDx36HP;6/22/2020 12:33:59 AM;00:00:03;Normal scan mode;P25Standard;772.3937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co Fire;Dispatch 3;ALCO Northwest Simulcast;2607;3030548;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-23-09.wav;2020-06-20_23-23-09.wav;BCDx36HP;6/20/2020 11:23:13 PM;00:00:04;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Train Operations;W Line (Daly City-Millbrae);Simulcast;02-022;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-22-38.wav;2020-06-21_17-22-38.wav;BCDx36HP;6/21/2020 5:22:39 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468128;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-15-11.wav;2020-06-21_18-15-11.wav;BCDx36HP;6/21/2020 6:15:15 PM;00:00:03;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466150;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-12-30.wav;2020-06-21_18-12-30.wav;BCDx36HP;6/21/2020 6:12:33 PM;00:00:02;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472184;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-17-54.wav;2020-06-21_17-17-54.wav;BCDx36HP;6/21/2020 5:17:55 PM;00:00:01;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-33-01.wav;2020-06-21_18-33-01.wav;BCDx36HP;6/21/2020 6:33:05 PM;00:00:04;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-29-59.wav;2020-06-21_18-29-59.wav;BCDx36HP;6/21/2020 6:30:00 PM;00:00:01;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-44-57.wav;2020-06-21_16-44-57.wav;BCDx36HP;6/21/2020 4:45:00 PM;00:00:02;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466058;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-05-25.wav;2020-06-20_23-05-25.wav;BCDx36HP;6/20/2020 11:05:28 PM;00:00:02;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Richmond Shop;Simulcast;03-021;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-26-48.wav;2020-06-21_17-26-48.wav;BCDx36HP;6/21/2020 5:26:49 PM;00:00:00;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-06-25.wav;2020-06-21_00-06-25.wav;BCDx36HP;6/21/2020 12:06:26 AM;00:00:01;Normal scan mode;P25Standard;770.2937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co EMS;Med 1;ALCO Northwest Simulcast;5530;3030352;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-02-21.wav;2020-06-21_18-02-21.wav;BCDx36HP;6/21/2020 6:02:23 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-49-17.wav;2020-06-21_16-49-17.wav;BCDx36HP;6/21/2020 4:49:20 PM;00:00:02;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-14-05.wav;2020-06-21_17-14-05.wav;BCDx36HP;6/21/2020 5:14:07 PM;00:00:02;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466178;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-37-59.wav;2020-06-21_18-37-59.wav;BCDx36HP;6/21/2020 6:38:00 PM;00:00:00;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466042;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-52-56.wav;2020-06-20_22-52-56.wav;BCDx36HP;6/20/2020 10:53:03 PM;00:00:06;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-55-59.wav;2020-06-21_17-55-59.wav;BCDx36HP;6/21/2020 5:56:01 PM;00:00:01;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466056;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-15-13.wav;2020-06-22_23-15-13.wav;BCDx36HP;6/22/2020 11:15:15 PM;00:00:01;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Concord Yard;Simulcast;02-061;6520;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-09-28.wav;2020-06-21_18-09-28.wav;BCDx36HP;6/21/2020 6:09:34 PM;00:00:06;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468128;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-28-31.wav;2020-06-21_18-28-31.wav;BCDx36HP;6/21/2020 6:28:32 PM;00:00:01;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-10-04.wav;2020-06-20_23-10-04.wav;BCDx36HP;6/20/2020 11:10:07 PM;00:00:02;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-21-15.wav;2020-06-21_18-21-15.wav;BCDx36HP;6/21/2020 6:21:16 PM;00:00:00;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-26-08.wav;2020-06-21_18-26-08.wav;BCDx36HP;6/21/2020 6:26:17 PM;00:00:08;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468248;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-43.wav;2020-06-22_23-20-43.wav;BCDx36HP;6/22/2020 11:20:50 PM;00:00:06;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-17-23.wav;2020-06-21_16-17-23.wav;BCDx36HP;6/21/2020 4:17:23 PM;00:00:00;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-21-18.wav;2020-06-20_23-21-18.wav;BCDx36HP;6/20/2020 11:21:19 PM;00:00:01;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Train Operations;C Line (Pittsburg/Bay Point);Simulcast;02-026;15690;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-10-09.wav;2020-06-21_18-10-09.wav;BCDx36HP;6/21/2020 6:10:16 PM;00:00:06;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-19-39.wav;2020-06-21_18-19-39.wav;BCDx36HP;6/21/2020 6:19:42 PM;00:00:03;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-16-56.wav;2020-06-22_23-16-56.wav;BCDx36HP;6/22/2020 11:16:58 PM;00:00:01;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15188;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-19-11.wav;2020-06-21_18-19-11.wav;BCDx36HP;6/21/2020 6:19:21 PM;00:00:09;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-10-21.wav;2020-06-21_18-10-21.wav;BCDx36HP;6/21/2020 6:10:21 PM;00:00:00;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468134;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-15-51.wav;2020-06-21_17-15-51.wav;BCDx36HP;6/21/2020 5:15:52 PM;00:00:00;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-31-38.wav;2020-06-21_18-31-38.wav;BCDx36HP;6/21/2020 6:31:40 PM;00:00:01;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472113;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-07-20.wav;2020-06-20_23-07-20.wav;BCDx36HP;6/20/2020 11:07:21 PM;00:00:00;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;K Line (Oakland);Simulcast;02-024;7340;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-38-09.wav;2020-06-21_18-38-09.wav;BCDx36HP;6/21/2020 6:38:10 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466042;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-13-40.wav;2020-06-20_23-13-40.wav;BCDx36HP;6/20/2020 11:13:42 PM;00:00:02;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16104;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-47-58.wav;2020-06-21_17-47-58.wav;BCDx36HP;6/21/2020 5:47:59 PM;00:00:00;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-40-45.wav;2020-06-21_17-40-45.wav;BCDx36HP;6/21/2020 5:40:48 PM;00:00:02;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468154;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-48-56.wav;2020-06-21_16-48-56.wav;BCDx36HP;6/21/2020 4:49:01 PM;00:00:04;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-15-44.wav;2020-06-21_17-15-44.wav;BCDx36HP;6/21/2020 5:15:51 PM;00:00:06;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-49-49.wav;2020-06-21_17-49-49.wav;BCDx36HP;6/21/2020 5:49:52 PM;00:00:03;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-31-05.wav;2020-06-21_18-31-05.wav;BCDx36HP;6/21/2020 6:31:06 PM;00:00:01;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-16-43.wav;2020-06-22_23-16-43.wav;BCDx36HP;6/22/2020 11:16:46 PM;00:00:03;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-52.wav;2020-06-22_23-18-52.wav;BCDx36HP;6/22/2020 11:19:02 PM;00:00:09;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-26-02.wav;2020-06-21_16-26-02.wav;BCDx36HP;6/21/2020 4:26:05 PM;00:00:02;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466414;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-56.wav;2020-06-22_23-20-56.wav;BCDx36HP;6/22/2020 11:20:57 PM;00:00:01;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-50-46.wav;2020-06-20_22-50-46.wav;BCDx36HP;6/20/2020 10:50:48 PM;00:00:01;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Train Control Techs;Simulcast;03-104;15849;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-50-54.wav;2020-06-21_17-50-54.wav;BCDx36HP;6/21/2020 5:50:59 PM;00:00:04;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-04-21.wav;2020-06-21_00-04-21.wav;BCDx36HP;6/21/2020 12:04:21 AM;00:00:00;Normal scan mode;P25Standard;770.0187;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Richmond;Police Dispatch;ALCO Northwest Simulcast;7505;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-15-12.wav;2020-06-22_23-15-12.wav;BCDx36HP;6/22/2020 11:15:13 PM;00:00:00;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Concord Yard;Simulcast;02-061;6520;;37.725840;-122.115887
